KeywordID,PaperID
K-7112,P16-1101
K-7112,W04-3235
K-7112,W04-3236
K-7112,W05-0707
K-7112,W06-0138
K-7112,W10-4145
K-7113,C94-2181
K-7113,W97-0111
K-7114,D13-1105
K-7114,P13-2001
K-7114,P14-2034
K-7114,W12-2301
K-7114,W14-3917
K-7114,W14-5313
K-7115,W14-6204
K-7116,C82-2056
K-7116,C88-1009
K-7116,E89-1025
K-7116,P84-1061
K-7117,P13-2078
K-7118,C08-2026
K-7118,N01-1024
K-7119,E93-1003
K-7119,P09-3003
K-7119,P96-1036
K-7120,C90-1004
K-7121,C08-1027
K-7121,C08-1137
K-7121,C10-1043
K-7121,C10-1050
K-7121,C10-1051
K-7121,C10-1071
K-7121,C10-2136
K-7121,C14-1041
K-7121,C14-1108
K-7121,C14-1112
K-7121,C14-1179
K-7121,D07-1056
K-7121,D07-1077
K-7121,D08-1060
K-7121,D08-1089
K-7121,D09-1073
K-7121,D09-1105
K-7121,D10-1052
K-7121,D11-1079
K-7121,D12-1077
K-7121,D13-1048
K-7121,D13-1049
K-7121,D13-1139
K-7121,D14-1029
K-7121,D14-1132
K-7121,D14-1176
K-7121,D14-1183
K-7121,E09-1011
K-7121,E09-1043
K-7121,E12-1074
K-7121,E14-1045
K-7121,H05-1021
K-7121,I08-1066
K-7121,J10-3009
K-7121,N06-1004
K-7121,N09-1028
K-7121,N10-1127
K-7121,N10-1128
K-7121,N10-3010
K-7121,N12-1060
K-7121,N13-1032
K-7121,P05-1034
K-7121,P05-1066
K-7121,P06-1066
K-7121,P06-1090
K-7121,P07-1091
K-7121,P08-2020
K-7121,P08-2038
K-7121,P09-2059
K-7121,P09-2061
K-7121,P10-2003
K-7121,P10-2004
K-7121,P11-1104
K-7121,P11-1105
K-7121,P11-2067
K-7121,P11-2076
K-7121,P12-1050
K-7121,P12-2007
K-7121,P12-2061
K-7121,P13-1016
K-7121,P13-1032
K-7121,P13-1124
K-7121,P13-1125
K-7121,P13-2069
K-7121,P14-1106
K-7121,P15-1082
K-7121,Q13-1027
K-7121,W05-0831
K-7121,W06-1609
K-7121,W06-3108
K-7121,W07-0401
K-7121,W07-0414
K-7121,W07-0701
K-7121,W07-0720
K-7121,W07-0721
K-7121,W08-0406
K-7121,W08-0408
K-7121,W08-1124
K-7121,W09-0434
K-7121,W09-0809
K-7121,W09-2309
K-7121,W09-2310
K-7121,W10-1735
K-7121,W10-1749
K-7121,W10-1762
K-7121,W10-2915
K-7121,W10-3803
K-7121,W10-3812
K-7121,W11-2102
K-7121,W11-2127
K-7121,W11-2144
K-7121,W11-2147
K-7121,W12-0704
K-7121,W12-3125
K-7121,W13-0805
K-7121,W13-2210
K-7121,W13-2213
K-7121,W13-2220
K-7121,W13-2257
K-7121,W13-2806
K-7121,W13-2807
K-7121,W13-2808
K-7121,W14-3361
K-7121,W14-4002
K-7121,W14-6005
K-7122,D08-1061
K-7122,P06-1102
K-7122,P10-1149
K-7122,P11-1050
K-7122,P12-1035
K-7122,P13-1090
K-7122,P13-1100
K-7123,P15-1083
K-7123,W13-4024
K-7124,P15-1050
K-7124,W12-3203
K-7125,C88-2148
K-7125,W05-0835
K-7126,P14-1120
K-7127,D11-1080
K-7127,P06-1097
K-7128,H92-1122
K-7128,J00-3001
K-7128,M93-1032
K-7128,W13-2414
K-7129,P06-1096
K-7130,C82-1049
K-7130,J91-1004
K-7130,M91-1028
K-7130,M92-1032
K-7130,P85-1022
K-7130,W01-1512
K-7131,C04-1187
K-7131,C65-1028
K-7131,C73-2022
K-7131,C73-2026
K-7131,C86-1098
K-7131,C96-1027
K-7131,D08-1099
K-7131,E14-2021
K-7131,E99-1024
K-7131,J80-1003
K-7131,N12-2001
K-7131,P08-1067
K-7131,P10-1133
K-7131,P99-1009
K-7131,W02-1904
K-7131,W07-2066
K-7131,W08-0103
K-7131,W09-0406
K-7131,W09-3919
K-7131,W14-3408
K-7132,C86-1143
K-7132,C88-1023
K-7132,C88-1043
K-7132,C90-3003
K-7132,C92-1015
K-7132,C92-4205
K-7132,C94-2163
K-7132,D07-1093
K-7132,E91-1016
K-7132,E93-1038
K-7132,H89-2070
K-7132,J00-1006
K-7132,J94-1003
K-7132,J94-3002
K-7132,J94-3010
K-7132,J94-3011
K-7132,J94-3012
K-7132,N09-3006
K-7132,P00-1028
K-7132,P90-1030
K-7132,P97-1040
K-7132,P98-1094
K-7132,P98-2240
K-7132,W06-1709
K-7132,W07-1308
K-7132,W08-0702
K-7132,W08-0703
K-7132,W10-4129
K-7132,W13-3006
K-7132,W94-0205
K-7132,W97-1107
K-7133,A97-1016
K-7133,C02-1023
K-7133,C04-1133
K-7133,C08-1026
K-7133,C14-1035
K-7133,C14-1049
K-7133,C96-2151
K-7133,D09-1072
K-7133,I05-1062
K-7133,I08-1072
K-7133,J11-4008
K-7133,J98-1002
K-7133,N06-2020
K-7133,N12-1076
K-7133,P00-1068
K-7133,P05-3027
K-7133,P06-2095
K-7133,P07-2011
K-7133,P10-1086
K-7133,P14-2050
K-7133,P15-2004
K-7133,P82-1006
K-7133,P98-2132
K-7133,S12-1087
K-7133,W04-1908
K-7133,W06-3815
K-7133,W07-2040
K-7133,W09-0905
K-7133,W09-3952
K-7133,W11-1413
K-7133,W14-1014
K-7133,W14-4801
K-7133,W96-0104
K-7134,D08-1084
K-7134,D09-1082
K-7134,E09-1025
K-7134,H05-1047
K-7134,W07-1414
K-7134,W07-1428
K-7135,C67-1012
K-7135,C92-1004
K-7135,C96-2201
K-7135,E89-1000
K-7135,J12-2011
K-7135,W01-1507
K-7135,W06-3900
K-7135,W97-0614
K-7136,W13-2253
K-7137,H01-1063
K-7137,P80-1021
K-7137,P88-1006
K-7137,P88-1007
K-7137,W04-1311
K-7137,W14-3917
K-7138,A83-1028
K-7138,C86-1077
K-7138,P87-1002
K-7139,C69-1601
K-7139,C82-2028
K-7139,I05-2043
K-7139,W98-1237
K-7140,C69-3801
K-7140,C69-5201
K-7140,C80-1050
K-7140,J79-1041
K-7140,P09-2073
K-7140,W10-3301
K-7141,C10-1108
K-7142,C00-2158
K-7142,C88-1020
K-7142,D11-1004
K-7142,D16-1226
K-7142,H91-1027
K-7142,H92-1096
K-7142,J95-2001
K-7142,J95-3002
K-7142,N07-2044
K-7142,N09-2061
K-7142,P06-1073
K-7142,P08-1054
K-7142,P96-1024
K-7142,W03-1009
K-7142,W04-3241
K-7142,W12-3159
K-7143,A83-1027
K-7143,A83-1029
K-7143,A88-1034
K-7143,A92-1006
K-7143,C00-2144
K-7143,C00-2153
K-7143,C08-1023
K-7143,C88-1025
K-7143,E93-1068
K-7143,H86-1022
K-7143,H89-1015
K-7143,H91-1089
K-7143,H94-1031
K-7143,H94-1032
K-7143,H94-1118
K-7143,J83-3007
K-7143,M93-1003
K-7143,N12-4001
K-7143,P14-5010
K-7143,P84-1018
K-7143,P84-1027
K-7143,P84-1075
K-7143,W04-2314
K-7143,W10-4332
K-7143,W11-1216
K-7143,W90-0112
K-7143,W94-0329
K-7143,W98-0201
K-7143,W98-0211
K-7143,X93-1015
K-7144,A83-1001
K-7144,C86-1009
K-7144,H86-1001
K-7144,H86-1007
K-7144,W14-5812
K-7145,J79-1025
K-7146,W12-0202
K-7147,C94-1029
K-7147,C96-2112
K-7147,H89-1039
K-7147,H89-2072
K-7147,H90-1033
K-7147,H91-1096
K-7147,J00-1006
K-7147,N15-1090
K-7147,P13-2072
K-7147,P15-1030
K-7147,P15-1080
K-7147,P15-2030
K-7147,P96-1022
K-7147,W97-1108
K-7148,W06-0113
K-7148,W13-3007
K-7149,C10-1153
K-7149,P15-5001
K-7149,P16-2092
K-7149,W02-1817
K-7150,C04-1057
K-7150,C10-1039
K-7150,D11-1124
K-7150,D13-1047
K-7150,I08-1016
K-7150,N06-2023
K-7150,P08-4007
K-7150,P11-1049
K-7150,P13-1100
K-7150,P14-3009
K-7150,P16-4013
K-7150,P99-1072
K-7150,W03-0505
K-7150,W04-1006
K-7150,W06-0707
K-7150,W09-3105
K-7150,W12-1513
K-7150,W12-2606
K-7151,N15-1051
K-7151,W09-3826
K-7151,W93-0307
K-7151,W98-0201
K-7152,W06-1654
K-7153,C10-1023
K-7153,C10-2063
K-7153,C73-1008
K-7153,C80-1066
K-7153,C82-1034
K-7153,C92-4194
K-7153,P84-1071
K-7154,J90-4002
K-7154,N12-1010
K-7154,P05-1017
K-7154,P12-2013
K-7154,W00-1407
K-7154,W14-0315
K-7154,W90-0120
K-7155,C92-3148
K-7155,P98-1054
K-7155,W01-1303
K-7156,W97-0510
K-7157,A00-1027
K-7157,A00-2032
K-7157,A97-1018
K-7157,C00-2095
K-7157,C02-1033
K-7157,C02-1148
K-7157,C04-1067
K-7157,C04-1081
K-7157,C04-1152
K-7157,C04-1175
K-7157,C08-2003
K-7157,C10-1060
K-7157,C10-1092
K-7157,C10-1132
K-7157,C10-2139
K-7157,C14-1020
K-7157,C14-1109
K-7157,C14-1219
K-7157,C69-6209
K-7157,C88-2099
K-7157,C94-2209
K-7157,C96-1036
K-7157,C96-2184
K-7157,D07-1037
K-7157,D08-1035
K-7157,D08-1111
K-7157,D10-1077
K-7157,D10-1082
K-7157,D11-1026
K-7157,D11-1056
K-7157,D12-1046
K-7157,D13-1061
K-7157,D14-1091
K-7157,D14-1092
K-7157,D14-1093
K-7157,D16-1156
K-7157,D16-1256
K-7157,E09-1031
K-7157,E09-1063
K-7157,E14-4016
K-7157,E14-4017
K-7157,H01-1057
K-7157,H05-1122
K-7157,H90-1037
K-7157,H94-1054
K-7157,H94-1086
K-7157,I05-1026
K-7157,I05-1048
K-7157,I05-3001
K-7157,I05-3017
K-7157,I05-3019
K-7157,I05-3021
K-7157,I05-3023
K-7157,I05-3024
K-7157,I05-3026
K-7157,I05-3029
K-7157,I05-3030
K-7157,I05-3034
K-7157,I05-3035
K-7157,I08-2133
K-7157,I08-3010
K-7157,I08-4008
K-7157,I08-4012
K-7157,I08-4017
K-7157,I08-4022
K-7157,I08-4023
K-7157,I08-4030
K-7157,I08-4033
K-7157,J02-1002
K-7157,J05-4005
K-7157,N03-3009
K-7157,N04-2008
K-7157,N04-4023
K-7157,N04-4035
K-7157,N06-2049
K-7157,N07-2049
K-7157,N09-1024
K-7157,N09-1040
K-7157,N09-1046
K-7157,N10-1074
K-7157,N10-1143
K-7157,N12-1016
K-7157,N12-1022
K-7157,N12-1038
K-7157,N13-1012
K-7157,N15-1005
K-7157,P03-1071
K-7157,P04-1059
K-7157,P06-1004
K-7157,P07-1061
K-7157,P07-1064
K-7157,P07-1116
K-7157,P07-2018
K-7157,P08-1097
K-7157,P08-1101
K-7157,P08-1102
K-7157,P10-2028
K-7157,P10-3006
K-7157,P11-1139
K-7157,P11-2095
K-7157,P12-2002
K-7157,P12-2056
K-7157,P12-2075
K-7157,P13-1076
K-7157,P13-1148
K-7157,P13-1167
K-7157,P13-2030
K-7157,P13-2031
K-7157,P14-1010
K-7157,P14-1128
K-7157,P14-2032
K-7157,P14-2034
K-7157,P15-1167
K-7157,P16-1039
K-7157,P16-1040
K-7157,P16-1206
K-7157,P97-1041
K-7157,P98-2206
K-7157,S14-1017
K-7157,W00-1321
K-7157,W02-1117
K-7157,W02-1812
K-7157,W02-1815
K-7157,W03-1719
K-7157,W03-1721
K-7157,W03-1722
K-7157,W03-1723
K-7157,W03-1724
K-7157,W03-1726
K-7157,W03-1727
K-7157,W03-1728
K-7157,W03-1729
K-7157,W04-0110
K-7157,W04-1101
K-7157,W04-1105
K-7157,W04-1115
K-7157,W04-1118
K-7157,W04-1313
K-7157,W04-2323
K-7157,W05-0706
K-7157,W06-0115
K-7157,W06-0121
K-7157,W06-0125
K-7157,W06-0128
K-7157,W06-0129
K-7157,W06-0131
K-7157,W06-0135
K-7157,W06-0137
K-7157,W06-0138
K-7157,W06-1320
K-7157,W06-1655
K-7157,W06-3407
K-7157,W08-0336
K-7157,W08-0708
K-7157,W08-2232
K-7157,W09-3425
K-7157,W09-3949
K-7157,W10-1760
K-7157,W10-2912
K-7157,W10-3212
K-7157,W10-3213
K-7157,W10-3601
K-7157,W10-3606
K-7157,W10-3708
K-7157,W10-4101
K-7157,W10-4103
K-7157,W10-4124
K-7157,W10-4126
K-7157,W10-4127
K-7157,W10-4131
K-7157,W10-4132
K-7157,W10-4133
K-7157,W10-4134
K-7157,W10-4136
K-7157,W10-4137
K-7157,W10-4139
K-7157,W10-4142
K-7157,W12-1011
K-7157,W12-1206
K-7157,W12-1208
K-7157,W12-2304
K-7157,W12-3307
K-7157,W13-0806
K-7157,W13-2601
K-7157,W13-4012
K-7157,W14-2803
K-7157,W14-2808
K-7157,W14-3628
K-7157,W14-5503
K-7157,W93-0216
K-7157,W97-0120
K-7157,W97-0316
K-7157,W98-1015
K-7158,A00-2031
K-7158,A97-2015
K-7158,C00-1004
K-7158,C04-1082
K-7158,C08-1006
K-7158,C10-1114
K-7158,C10-2149
K-7158,C86-1048
K-7158,C88-2121
K-7158,C90-3045
K-7158,C94-1025
K-7158,D09-1026
K-7158,D09-1116
K-7158,D09-1137
K-7158,D11-1118
K-7158,D11-1146
K-7158,E09-1043
K-7158,E12-1050
K-7158,E14-1013
K-7158,E91-1006
K-7158,H86-1015
K-7158,H86-1020
K-7158,H90-1007
K-7158,H90-1010
K-7158,H90-1099
K-7158,I08-4011
K-7158,J94-2001
K-7158,J99-3002
K-7158,N06-1024
K-7158,P06-3002
K-7158,P08-2030
K-7158,P09-3007
K-7158,P10-2036
K-7158,P14-2132
K-7158,P15-1172
K-7158,P15-2143
K-7158,P16-1184
K-7158,P83-1002
K-7158,P85-1011
K-7158,P85-1012
K-7158,P86-1011
K-7158,P88-1032
K-7158,P90-1036
K-7158,P95-1049
K-7158,P98-2192
K-7158,W00-0717
K-7158,W00-0735
K-7158,W02-1116
K-7158,W02-1904
K-7158,W02-2031
K-7158,W06-1504
K-7158,W09-3307
K-7158,W09-3405
K-7158,W09-3535
K-7158,W10-2901
K-7158,W11-0416
K-7158,W12-1913
K-7158,W12-4108
K-7158,W14-0805
K-7158,W96-0213
K-7158,W97-0204
K-7158,W97-0811
K-7158,W99-0314
K-7158,W99-0617
K-7159,C04-1019
K-7159,D12-1008
K-7159,E14-1066
K-7159,E93-1026
K-7159,H92-1011
K-7159,I05-1029
K-7159,P04-2007
K-7159,P08-2013
K-7159,W07-1901
K-7159,W12-1508
K-7159,W12-1609
K-7159,W13-4029
K-7159,W13-4059
K-7159,W14-2807
K-7160,C02-2019
K-7160,C08-1072
K-7160,C94-2159
K-7160,C94-2164
K-7160,C96-1010
K-7160,E09-1030
K-7160,H89-2016
K-7160,H91-1016
K-7160,H92-1065
K-7160,H92-1068
K-7160,H94-1039
K-7160,N12-1011
K-7160,P00-1001
K-7160,P14-1123
K-7160,P84-1019
K-7160,W09-0504
K-7160,W09-0507
K-7160,W11-1405
K-7160,W98-0801
K-7161,C00-2150
K-7161,C04-1016
K-7161,C08-1104
K-7161,C08-2027
K-7161,D09-1066
K-7161,D12-1017
K-7161,E09-1098
K-7161,H05-1079
K-7161,P10-1077
K-7161,S14-2006
K-7161,W00-0705
K-7161,W04-0403
K-7161,W08-1207
K-7161,W08-1904
K-7161,W10-2807
K-7161,W12-0102
K-7161,W12-0114
K-7161,W14-1016
K-7161,W14-3706
K-7161,W91-0116
K-7161,W94-0102
K-7162,C08-1011
K-7162,D14-1076
K-7162,E06-1038
K-7162,P12-2033
K-7162,P14-1117
K-7162,W09-0604
K-7163,A00-2008
K-7163,A88-1028
K-7163,C90-2071
K-7163,D07-1089
K-7163,D10-1040
K-7163,D10-1049
K-7163,D13-1195
K-7163,D16-1218
K-7163,H05-1092
K-7163,H90-1097
K-7163,N06-1014
K-7163,N06-1015
K-7163,N10-1095
K-7163,N15-1173
K-7163,P02-1032
K-7163,P04-1055
K-7163,P08-1052
K-7163,P08-1100
K-7163,P09-1081
K-7163,P11-1070
K-7163,P14-2045
K-7163,P94-1011
K-7163,P98-1013
K-7163,W05-0104
K-7163,W05-0603
K-7163,W06-3706
K-7163,W07-0730
K-7163,W07-2003
K-7163,W07-2080
K-7163,W13-2303
K-7163,W14-3006
K-7164,C10-1108
K-7164,N06-2040
K-7164,P09-4010
K-7164,W09-2814
K-7164,W10-4320
K-7164,W11-2149
K-7164,W12-1613
K-7164,W14-3313
K-7165,C90-1012
K-7165,E89-1008
K-7165,N15-1178
K-7165,P14-1026
K-7165,W10-3910
K-7165,W11-1711
K-7166,P15-1164
K-7167,A92-1033
K-7167,H89-1030
K-7167,H89-1031
K-7167,H91-1093
K-7167,H94-1058
K-7167,J82-2001
K-7168,W97-1106
K-7169,H91-1087
K-7169,J10-3006
K-7170,D09-1093
K-7170,W11-0208
K-7171,C10-2165
K-7171,D13-1021
K-7171,I05-1040
K-7171,P06-1143
K-7171,P07-1081
K-7171,P11-2094
K-7171,W09-3407
K-7171,W09-3501
K-7171,W09-3506
K-7171,W09-3515
K-7171,W09-3516
K-7171,W09-3518
K-7171,W09-3519
K-7171,W09-3523
K-7171,W09-3528
K-7171,W12-4402
K-7171,W12-4407
K-7171,W12-4409
K-7171,W12-4412
K-7172,C80-1072
K-7172,H89-2023
K-7172,H94-1022
K-7173,C02-1051
K-7173,C10-1055
K-7173,P05-3023
K-7173,W11-0203
K-7173,W11-1511
K-7174,C08-1032
K-7174,C10-2087
K-7174,N13-1113
K-7174,P08-1109
K-7174,P08-2023
K-7174,P15-1062
K-7174,P95-1013
K-7175,S10-1044
K-7175,S12-1071
K-7175,S13-2033
K-7175,S13-2047
K-7175,S14-2081
K-7175,S14-2101
K-7175,S14-2114
K-7176,A94-1014
K-7176,A97-1042
K-7176,C00-1043
K-7176,C00-2145
K-7176,C08-2023
K-7176,C14-1033
K-7176,C14-1053
K-7176,C14-2012
K-7176,C80-1029
K-7176,C82-1052
K-7176,C86-1057
K-7176,C90-3048
K-7176,C90-3087
K-7176,C92-2069
K-7176,C92-3159
K-7176,C92-4200
K-7176,C94-1009
K-7176,C94-1026
K-7176,C94-1095
K-7176,C94-2174
K-7176,D09-1003
K-7176,D11-1034
K-7176,D12-1126
K-7176,D13-1104
K-7176,D14-1052
K-7176,E85-1012
K-7176,H89-1030
K-7176,H92-1094
K-7176,H93-1031
K-7176,I08-2096
K-7176,I08-7018
K-7176,J09-1006
K-7176,J10-1002
K-7176,J10-2002
K-7176,J12-4004
K-7176,J14-2003
K-7176,J83-3005
K-7176,J93-1006
K-7176,J97-1003
K-7176,M92-1001
K-7176,M93-1015
K-7176,N04-1015
K-7176,N12-1065
K-7176,N15-1167
K-7176,P02-1012
K-7176,P03-1028
K-7176,P06-2005
K-7176,P06-2096
K-7176,P07-1069
K-7176,P08-1033
K-7176,P10-2061
K-7176,P12-2048
K-7176,P13-1067
K-7176,P16-2015
K-7176,P16-4002
K-7176,P82-1035
K-7176,P93-1001
K-7176,P94-1002
K-7176,P94-1032
K-7176,P95-1050
K-7176,P97-1005
K-7176,P98-1065
K-7176,P98-1069
K-7176,P98-2243
K-7176,P99-1057
K-7176,P99-1067
K-7176,S13-1030
K-7176,S14-2046
K-7176,W02-0902
K-7176,W03-0320
K-7176,W03-1606
K-7176,W03-1721
K-7176,W04-1121
K-7176,W04-1713
K-7176,W04-1903
K-7176,W04-3210
K-7176,W05-1615
K-7176,W05-1616
K-7176,W05-1618
K-7176,W06-1008
K-7176,W07-1507
K-7176,W07-1705
K-7176,W08-1606
K-7176,W08-2210
K-7176,W09-3015
K-7176,W09-3102
K-7176,W10-1504
K-7176,W10-1610
K-7176,W10-1759
K-7176,W10-1828
K-7176,W10-1835
K-7176,W10-1910
K-7176,W10-3015
K-7176,W10-3408
K-7176,W11-1505
K-7176,W11-1512
K-7176,W12-1511
K-7176,W12-2508
K-7176,W12-3706
K-7176,W13-1506
K-7176,W13-2106
K-7176,W13-2110
K-7176,W13-2702
K-7176,W14-0611
K-7176,W14-1206
K-7176,W14-2112
K-7176,W14-3903
K-7176,W14-4909
K-7176,W14-5604
K-7176,W14-5606
K-7176,W14-6105
K-7176,W98-0204
K-7176,W98-1216
K-7176,W98-1435
K-7176,W99-0209
K-7176,X93-1021
K-7176,X96-1049
K-7176,X96-1056
K-7177,C10-2126
K-7177,D11-1043
K-7177,N09-1023
K-7177,N13-1060
K-7177,N13-3009
K-7177,P05-3009
K-7177,P12-1009
K-7177,P12-2023
K-7177,P15-1139
K-7177,Q15-1007
K-7177,W10-0735
K-7177,W14-5308
K-7178,C08-1003
K-7178,C08-1039
K-7178,D07-1083
K-7178,D10-1017
K-7178,D11-1090
K-7178,I08-1049
K-7178,I08-2134
K-7178,N01-1023
K-7178,N04-2003
K-7178,N06-1020
K-7178,N06-2014
K-7178,N07-1026
K-7178,P04-1062
K-7178,P05-1001
K-7178,P06-2117
K-7178,P08-1076
K-7178,P08-5003
K-7178,P09-1061
K-7178,P09-2089
K-7178,P10-2038
K-7178,P11-2009
K-7178,P13-1034
K-7178,P16-2002
K-7178,S12-1054
K-7178,W03-0417
K-7178,W06-0206
K-7178,W09-2210
K-7178,W09-3539
K-7178,W10-0101
K-7178,W10-1204
K-7179,D14-1112
K-7179,N09-1010
K-7179,P11-2010
K-7179,P13-1133
K-7179,W06-1504
K-7179,W10-0717
K-7179,W14-2211
K-7180,J08-4010
K-7181,I08-1029
K-7181,N04-4040
K-7181,N09-2027
K-7181,P11-2021
K-7181,P11-2065
K-7181,W06-3401
K-7182,C02-1155
K-7182,C08-1090
K-7182,P04-1043
K-7182,P10-1073
K-7182,P84-1068
K-7182,W01-0806
K-7182,W04-2403
K-7182,W06-1513
K-7182,W07-0403
K-7182,W10-1821
K-7182,W13-2306
K-7183,C92-4201
K-7183,D09-1110
K-7183,D11-1063
K-7183,D14-1136
K-7183,H05-1123
K-7183,N15-1163
K-7183,P06-1087
K-7183,P07-1030
K-7183,P08-2016
K-7183,P10-1095
K-7183,P10-1124
K-7183,P10-2045
K-7183,P11-1062
K-7183,P11-1136
K-7183,P11-2098
K-7183,P12-2031
K-7183,P12-3014
K-7183,P14-1086
K-7183,P14-2048
K-7183,P16-4013
K-7183,P91-1048
K-7183,W02-2009
K-7183,W11-2402
K-7183,W12-0514
K-7183,W12-0904
K-7183,W14-2109
K-7183,W14-2708
K-7184,D14-1158
K-7184,N06-2024
K-7184,N09-1031
K-7184,S12-1019
K-7185,C94-2197
K-7185,J96-3005
K-7186,P07-1019
K-7187,A88-1008
K-7187,C14-1017
K-7187,C65-1028
K-7187,C82-1016
K-7187,C90-1003
K-7187,E83-1003
K-7187,P10-2046
K-7187,P89-1003
K-7187,P93-1011
K-7187,P95-1003
K-7187,P98-2179
K-7187,T78-1017
K-7187,W05-1522
K-7187,W06-0706
K-7187,W08-2229
K-7187,W94-0304
K-7187,W98-1415
K-7188,C04-1091
K-7188,C10-1008
K-7188,C82-2054
K-7188,C96-2190
K-7188,D13-1158
K-7188,J14-3002
K-7188,J93-1008
K-7188,J99-2006
K-7188,N13-1131
K-7188,P05-1015
K-7188,P11-2016
K-7188,P13-1032
K-7188,P13-1060
K-7188,P82-1030
K-7188,P86-1027
K-7188,W09-1010
K-7188,W10-2203
K-7188,W10-3411
K-7188,W12-2307
K-7188,W13-3106
K-7188,W13-3401
K-7188,W14-2802
K-7188,W14-3408
K-7188,W14-4509
K-7188,W14-4701
K-7189,C00-1061
K-7189,D12-1126
K-7189,W10-2410
K-7190,C96-1085
K-7191,D11-1141
K-7191,D16-1120
K-7191,N13-1068
K-7191,P10-1068
K-7191,W00-0903
K-7191,W01-1502
K-7191,W01-1505
K-7191,W02-1706
K-7191,W06-0109
K-7191,W06-1002
K-7191,W09-1504
K-7191,W09-3016
K-7191,W14-1301
K-7191,W14-3323
K-7191,W14-5201
K-7191,W14-5204
K-7191,W14-5205
K-7191,W14-5509
K-7192,P08-2028
K-7192,P10-1106
K-7193,P06-4006
K-7193,W10-0901
K-7194,C10-2018
K-7194,D09-1097
K-7194,D13-1112
K-7194,P03-2033
K-7194,P10-1004
K-7194,P14-2127
K-7194,P16-1006
K-7194,W08-1901
K-7194,W93-0233
K-7194,W94-0331
K-7195,C90-2054
K-7195,H92-1121
K-7195,P84-1053
K-7195,P84-1101
K-7196,C10-1005
K-7196,C10-1048
K-7196,C10-2115
K-7196,D14-1153
K-7196,P12-3025
K-7196,P13-1119
K-7196,W05-0207
K-7196,W12-3208
K-7196,W14-1803
K-7197,N12-1097
K-7197,P12-2041
K-7197,P16-2032
K-7197,W13-3514
K-7197,W13-4008
K-7197,W14-2108
K-7197,W14-2516
K-7197,W14-2520
K-7198,P06-2049
K-7199,C14-1084
K-7199,W13-2517
K-7200,C86-1116
K-7200,C88-1060
K-7200,D14-1094
K-7200,D16-1029
K-7200,D16-1117
K-7200,H91-1096
K-7200,P05-2016
K-7200,P99-1007
K-7200,W04-0842
K-7201,I05-3001
K-7201,I05-3027
K-7201,I08-4010
K-7201,I08-4016
K-7201,W06-0115
K-7201,W06-0119
K-7201,W06-0137
K-7201,W10-4141
K-7202,D16-1009
K-7202,P13-3018
K-7202,P16-1144
K-7202,W07-1309
K-7202,W13-2606
K-7203,H05-2012
K-7203,P13-2044
K-7203,S14-2121
K-7203,S14-2143
K-7203,W02-0210
K-7203,W04-1203
K-7203,W10-1752
K-7203,W13-1908
K-7203,W14-1118
K-7204,C14-1217
K-7204,P07-2014
K-7204,W11-0223
K-7205,C14-1141
K-7205,N15-1117
K-7206,W96-0305
K-7207,C00-2094
K-7207,P95-1038
K-7208,P98-2246
K-7208,T78-1008
K-7209,W11-2122
K-7210,C14-1094
K-7210,C14-1168
K-7210,D12-1042
K-7210,D13-1003
K-7210,D14-1164
K-7210,D14-1166
K-7210,E12-1062
K-7210,N13-1008
K-7210,N15-1077
K-7210,N15-1118
K-7210,P11-2048
K-7210,P12-1087
K-7210,P13-2117
K-7210,P13-2141
K-7210,P14-2117
K-7210,P14-2119
K-7210,P15-2045
K-7210,Q15-1009
K-7210,W14-1112
K-7210,W14-6203
K-7211,C08-1144
K-7211,D08-1113
K-7211,D16-1116
K-7211,I08-1066
K-7211,J00-1004
K-7211,J97-3002
K-7211,N10-1103
K-7211,P11-2066
K-7211,P98-2230
K-7211,W01-1404
K-7211,W01-1602
K-7211,W02-0705
K-7211,W09-2304
K-7211,W09-3530
K-7211,W09-3804
K-7211,W10-1724
K-7211,W10-3802
K-7211,W13-2810
K-7211,W14-4013
K-7212,D16-1178
K-7212,H91-1060
K-7212,J98-1002
K-7212,P13-1093
K-7212,W14-2712
K-7213,D13-1054
K-7213,D14-1081
K-7213,D16-1262
K-7213,E91-1012
K-7213,J96-3007
K-7213,P15-1132
K-7213,P94-1021
K-7213,W12-1704
K-7214,C94-1010
K-7214,J92-1001
K-7214,P80-1039
K-7214,P84-1071
K-7215,D07-1028
K-7216,P06-4015
K-7217,C08-2027
K-7217,C94-2206
K-7217,D14-1077
K-7217,I08-2076
K-7217,I08-3012
K-7217,P00-1026
K-7217,P08-1018
K-7217,P12-2043
K-7217,P16-1108
K-7217,W04-1616
K-7217,W07-0814
K-7217,W10-1203
K-7217,W10-3607
K-7218,N06-2031
K-7218,P88-1010
K-7219,I05-1004
K-7219,J11-2004
K-7219,J85-1003
K-7219,P00-1021
K-7220,C10-3008
K-7221,S12-1046
K-7222,C08-4001
K-7222,S14-2126
K-7223,C10-1029
K-7223,C92-1026
K-7223,D16-1029
K-7223,J94-3002
K-7223,P03-2008
K-7223,P14-1026
K-7223,P99-1025
K-7223,W07-1210
K-7223,W10-2806
K-7223,W11-0136
K-7224,C00-2138
K-7224,C02-1010
K-7224,D12-1051
K-7224,E09-1090
K-7224,E99-1016
K-7224,E99-1023
K-7224,H05-1059
K-7224,I05-1015
K-7224,I05-6003
K-7224,I08-2079
K-7224,N01-1025
